,Symbol,Date,High,Low,Open,Close,Volume
106,JNJ,2006-05-18,60.48,60.04,60.30,60.14,8518000
107,JNJ,2006-05-19,60.24,59.63,60.16,59.90,13160600
108,JNJ,2006-05-22,60.20,59.65,59.68,59.86,9614000
109,JNJ,2006-05-23,60.55,59.97,60.15,60.00,10327900
110,JNJ,2006-05-24,60.93,59.99,60.12,60.79,12877100
111,JNJ,2006-05-25,60.91,60.15,60.91,60.45,8717200
112,JNJ,2006-05-26,60.89,60.48,60.84,60.69,6199600
113,JNJ,2006-05-30,60.55,59.82,60.48,59.85,7840900
114,JNJ,2006-05-31,60.28,59.88,60.14,60.22,8260300
115,JNJ,2006-06-01,60.70,60.21,60.25,60.65,5661800
116,JNJ,2006-06-02,61.01,60.45,60.70,60.74,6666600
117,JNJ,2006-06-05,60.50,60.09,60.35,60.13,6921900
118,JNJ,2006-06-06,61.25,60.36,60.44,60.94,10568900
119,JNJ,2006-06-07,61.69,61.01,61.12,61.17,9507200
120,JNJ,2006-06-08,61.75,61.04,61.18,61.56,12528800
121,JNJ,2006-06-09,61.68,61.32,61.43,61.38,8621700
122,JNJ,2006-06-12,61.66,61.34,61.45,61.38,6507600
123,JNJ,2006-06-13,61.69,61.01,61.55,61.05,12088300
124,JNJ,2006-06-14,61.38,60.96,61.28,61.25,8972700
125,JNJ,2006-06-15,61.51,60.92,61.15,61.47,8863300
126,JNJ,2006-06-16,61.75,61.30,61.30,61.68,11648700
127,JNJ,2006-06-19,61.68,61.32,61.60,61.35,9989800
128,JNJ,2006-06-20,61.70,61.21,61.37,61.53,6927900
129,JNJ,2006-06-21,61.90,61.50,61.50,61.79,6998600
130,JNJ,2006-06-22,62.00,60.92,61.30,61.18,7812800
131,JNJ,2006-06-23,61.74,61.00,61.06,61.32,5004600
132,JNJ,2006-06-26,60.26,59.50,59.60,60.21,15467400
133,JNJ,2006-06-27,60.26,59.51,60.22,59.55,10361800
134,JNJ,2006-06-28,59.58,58.97,59.52,59.23,9490700
135,JNJ,2006-06-29,60.15,59.10,59.25,59.89,8491000
136,JNJ,2006-06-30,60.35,59.91,60.14,59.92,10294200
137,JNJ,2006-07-03,60.38,60.02,60.13,60.15,3302400
138,JNJ,2006-07-05,60.42,59.80,59.80,60.04,6556400
139,JNJ,2006-07-06,60.69,60.05,60.12,60.52,5631800
140,JNJ,2006-07-07,60.87,60.43,60.60,60.62,5353100
141,JNJ,2006-07-10,60.99,60.70,60.85,60.95,4732500
142,JNJ,2006-07-11,60.99,60.60,60.95,60.77,7102700
143,JNJ,2006-07-12,60.95,60.57,60.81,60.62,6169400
144,JNJ,2006-07-13,60.76,60.17,60.73,60.27,8022400
145,JNJ,2006-07-14,61.06,60.15,60.31,60.46,7532000
146,JNJ,2006-07-17,61.30,60.55,60.55,60.91,7284200
147,JNJ,2006-07-18,61.02,59.68,60.80,60.60,8302900
148,JNJ,2006-07-19,61.49,60.49,60.82,61.31,8465000
149,JNJ,2006-07-20,61.73,61.20,61.20,61.37,5563200
150,JNJ,2006-07-21,61.99,61.57,61.67,61.73,8654400
151,JNJ,2006-07-24,62.00,61.63,61.67,61.98,7828200
152,JNJ,2006-07-25,62.00,61.49,61.50,62.00,6303500
153,JNJ,2006-07-26,62.15,61.65,61.75,62.05,5660300
154,JNJ,2006-07-27,62.57,62.05,62.15,62.56,7658600
155,JNJ,2006-07-28,63.00,62.45,62.55,62.92,7786400
156,JNJ,2006-07-31,62.88,62.53,62.67,62.55,7059400
157,JNJ,2006-08-01,62.85,62.29,62.38,62.68,4551700
158,JNJ,2006-08-02,63.20,62.88,63.10,63.15,7410800
159,JNJ,2006-08-03,63.34,63.04,63.10,63.08,6561400
160,JNJ,2006-08-04,63.70,63.18,63.25,63.53,6653300
161,JNJ,2006-08-07,63.44,63.16,63.25,63.27,6313600
162,JNJ,2006-08-08,63.71,63.40,63.42,63.56,5236200
163,JNJ,2006-08-09,63.72,63.03,63.68,63.32,6124000
164,JNJ,2006-08-10,63.75,63.30,63.36,63.55,5437400
165,JNJ,2006-08-11,63.79,63.40,63.56,63.47,7514200
166,JNJ,2006-08-14,64.00,63.74,63.95,63.91,7374800
167,JNJ,2006-08-15,64.48,63.85,64.00,64.41,7192900
168,JNJ,2006-08-16,64.75,64.42,64.48,64.61,5706400
169,JNJ,2006-08-17,64.68,64.13,64.66,64.23,8482200
170,JNJ,2006-08-18,64.60,64.15,64.39,64.42,7185900
171,JNJ,2006-08-21,64.58,64.19,64.27,64.27,7325900
172,JNJ,2006-08-22,64.34,64.03,64.24,64.16,8278700
173,JNJ,2006-08-23,64.06,63.80,64.00,63.91,6592900
174,JNJ,2006-08-24,65.13,64.24,64.30,65.00,10664000
175,JNJ,2006-08-25,64.89,64.61,64.73,64.67,5534200
176,JNJ,2006-08-28,64.87,64.55,64.79,64.58,5976100
177,JNJ,2006-08-29,64.65,64.30,64.50,64.60,5313000
178,JNJ,2006-08-30,64.80,64.60,64.72,64.60,4434500
179,JNJ,2006-08-31,64.74,64.42,64.66,64.66,4613000
180,JNJ,2006-09-01,64.89,64.58,64.87,64.72,4693200
181,JNJ,2006-09-05,64.74,64.21,64.60,64.31,7092400
182,JNJ,2006-09-06,64.25,63.92,64.00,63.92,8509800
183,JNJ,2006-09-07,63.70,63.25,63.51,63.46,7407100
184,JNJ,2006-09-08,63.75,63.38,63.51,63.59,5914300
185,JNJ,2006-09-11,64.06,63.59,63.65,64.04,5211600
186,JNJ,2006-09-12,64.09,63.73,63.96,63.83,6994400
187,JNJ,2006-09-13,64.03,63.78,63.95,63.81,6285700
188,JNJ,2006-09-14,63.85,63.42,63.75,63.73,5393700
189,JNJ,2006-09-15,64.14,63.60,63.60,63.79,9656600
190,JNJ,2006-09-18,64.33,63.89,63.95,64.16,6976100
191,JNJ,2006-09-19,64.20,63.95,64.16,64.18,5246800
192,JNJ,2006-09-20,64.50,64.14,64.40,64.19,6282100
193,JNJ,2006-09-21,64.41,64.05,64.17,64.23,7406900
194,JNJ,2006-09-22,64.11,63.85,64.04,63.96,5604800
195,JNJ,2006-09-25,64.34,64.02,64.25,64.19,5748400
196,JNJ,2006-09-26,64.72,64.35,64.40,64.67,5894200
197,JNJ,2006-09-27,64.87,64.52,64.54,64.82,5516500
198,JNJ,2006-09-28,65.04,64.81,64.88,64.90,5016400
199,JNJ,2006-09-29,65.01,64.65,64.94,64.94,7671300
200,JNJ,2006-10-02,65.33,64.94,65.00,65.09,6237000
201,JNJ,2006-10-03,65.68,64.97,65.06,65.50,6944900
202,JNJ,2006-10-04,65.88,65.37,65.54,65.83,6168300
203,JNJ,2006-10-05,65.64,65.11,65.30,65.11,7998400
204,JNJ,2006-10-06,65.16,64.86,65.01,65.06,7134500
205,JNJ,2006-10-09,65.00,64.66,64.90,64.87,5545700
206,JNJ,2006-10-10,64.98,64.70,64.84,64.96,6047100
207,JNJ,2006-10-11,65.20,64.80,64.89,65.10,4855700
208,JNJ,2006-10-12,65.29,64.78,65.23,64.84,7902000
209,JNJ,2006-10-13,65.74,64.50,65.74,64.58,6413600
210,JNJ,2006-10-16,65.08,64.70,65.05,64.93,6357100
211,JNJ,2006-10-17,66.50,65.50,65.63,66.08,15308200
212,JNJ,2006-10-18,68.15,66.50,66.68,68.15,17880100
213,JNJ,2006-10-19,68.22,67.84,68.00,68.04,8608800
214,JNJ,2006-10-20,69.14,68.27,68.40,68.62,12064700
215,JNJ,2006-10-23,69.41,68.33,68.35,69.10,8941400
216,JNJ,2006-10-24,68.86,68.26,68.60,68.75,10853500
217,JNJ,2006-10-25,68.95,68.47,68.75,68.83,7007400
218,JNJ,2006-10-26,68.89,68.08,68.77,68.82,8171600
219,JNJ,2006-10-27,68.64,68.00,68.60,68.17,7945500
220,JNJ,2006-10-30,68.36,67.55,68.33,67.70,9175200
221,JNJ,2006-10-31,67.80,67.23,67.80,67.40,11950600
222,JNJ,2006-11-01,67.57,66.85,67.38,67.18,11145700
223,JNJ,2006-11-02,68.00,67.09,67.15,67.90,10374400
224,JNJ,2006-11-03,68.32,67.76,68.00,67.81,7102500
225,JNJ,2006-11-06,68.49,67.59,68.23,68.42,8041300
226,JNJ,2006-11-07,69.03,68.14,68.17,68.71,10671300
227,JNJ,2006-11-08,68.30,67.41,68.03,67.99,14318400
228,JNJ,2006-11-09,67.74,65.82,67.52,66.15,16574400
229,JNJ,2006-11-10,66.31,65.48,66.00,66.29,10113100
230,JNJ,2006-11-13,66.78,65.75,66.25,65.94,8794200
231,JNJ,2006-11-14,66.73,65.31,65.42,66.56,11365200
232,JNJ,2006-11-15,67.00,66.42,66.56,66.54,7773700
233,JNJ,2006-11-16,66.64,65.81,66.50,66.53,10445700
234,JNJ,2006-11-17,67.60,66.55,66.64,67.24,11117500
235,JNJ,2006-11-20,67.60,66.83,67.58,67.01,7973900
236,JNJ,2006-11-21,67.06,66.31,66.90,66.60,8304100
237,JNJ,2006-11-22,66.95,66.49,66.51,66.77,6992300
238,JNJ,2006-11-24,66.55,65.85,66.50,65.85,2874100
239,JNJ,2006-11-27,65.83,65.22,65.50,65.65,9429200
240,JNJ,2006-11-28,66.08,65.52,65.55,65.97,8083100
241,JNJ,2006-11-29,66.32,65.73,65.90,66.20,6778700
242,JNJ,2006-11-30,66.43,65.68,66.20,65.91,7799300
243,JNJ,2006-12-01,66.06,65.33,65.91,65.97,8947400
244,JNJ,2006-12-04,66.72,65.81,66.39,66.28,7785800
245,JNJ,2006-12-05,66.37,65.94,66.35,66.17,6564300
246,JNJ,2006-12-06,66.25,65.80,66.25,66.03,7099900
247,JNJ,2006-12-07,66.64,65.95,66.25,66.06,10418400
248,JNJ,2006-12-08,66.25,65.68,65.90,65.95,6126200
249,JNJ,2006-12-11,66.00,65.46,65.96,65.70,7725100
250,JNJ,2006-12-12,65.90,65.29,65.78,65.58,8935000
251,JNJ,2006-12-13,66.00,65.42,65.80,65.47,8856700
252,JNJ,2006-12-14,66.62,65.52,65.78,66.25,9256500
253,JNJ,2006-12-15,66.57,65.50,66.40,66.29,12798000
254,JNJ,2006-12-18,66.84,66.22,66.22,66.60,7896700
255,JNJ,2006-12-19,67.25,66.63,66.65,66.88,10245500
256,JNJ,2006-12-20,66.89,66.34,66.65,66.43,9780100
257,JNJ,2006-12-21,66.38,65.88,66.23,66.00,8729100
258,JNJ,2006-12-22,65.95,65.45,65.78,65.65,6067500
259,JNJ,2006-12-26,65.78,65.48,65.60,65.64,3804300
260,JNJ,2006-12-27,66.15,65.78,65.94,66.01,5168900
261,JNJ,2006-12-28,66.60,65.86,65.86,66.42,5450100
262,JNJ,2006-12-29,66.57,65.86,66.17,66.02,5877100
263,JNJ,2007-01-03,67.10,66.11,66.13,66.40,12845300
264,JNJ,2007-01-04,67.62,65.90,65.90,67.23,11262000
265,JNJ,2007-01-05,67.25,66.50,66.80,66.62,8141100
266,JNJ,2007-01-08,66.75,66.05,66.51,66.51,6180400
267,JNJ,2007-01-09,66.85,66.13,66.60,66.26,7147100
268,JNJ,2007-01-10,66.56,66.07,66.56,66.15,6528700
269,JNJ,2007-01-11,66.84,66.28,66.40,66.73,6371500
270,JNJ,2007-01-12,66.80,66.30,66.45,66.64,6189400
271,JNJ,2007-01-16,66.75,66.30,66.65,66.54,7963700
272,JNJ,2007-01-17,67.38,66.42,66.60,66.87,9189900
273,JNJ,2007-01-18,67.99,66.30,66.46,67.71,10695600
274,JNJ,2007-01-19,68.22,67.53,68.00,67.76,13473300
275,JNJ,2007-01-22,68.11,67.17,68.00,67.18,10245500
276,JNJ,2007-01-23,67.24,66.13,66.99,66.50,9698300
277,JNJ,2007-01-24,67.09,66.30,66.41,67.01,7665500
278,JNJ,2007-01-25,67.04,66.50,66.81,66.68,7727900
279,JNJ,2007-01-26,66.87,65.99,66.68,66.07,10773000
280,JNJ,2007-01-29,66.40,66.00,66.25,66.15,8152700
281,JNJ,2007-01-30,66.60,66.10,66.15,66.39,7171900
282,JNJ,2007-01-31,67.02,66.15,66.39,66.80,8171600
283,JNJ,2007-02-01,67.07,66.50,66.80,67.01,9232500
284,JNJ,2007-02-02,67.15,66.49,67.00,66.58,11317500
285,JNJ,2007-02-05,66.60,66.10,66.38,66.30,7526200
286,JNJ,2007-02-06,66.43,65.79,66.39,66.00,8180100
287,JNJ,2007-02-07,66.10,65.65,66.00,65.80,7795300
288,JNJ,2007-02-08,65.97,65.60,65.76,65.76,7340100
289,JNJ,2007-02-09,66.10,65.53,65.86,65.60,7107600
290,JNJ,2007-02-12,65.87,65.36,65.72,65.46,6067300
291,JNJ,2007-02-13,65.52,65.28,65.41,65.38,8583600
292,JNJ,2007-02-14,65.90,65.40,65.56,65.85,7254900
293,JNJ,2007-02-15,65.93,65.59,65.75,65.79,7350800
294,JNJ,2007-02-16,65.74,65.24,65.65,65.51,12927000
295,JNJ,2007-02-20,65.83,65.26,65.40,65.46,9384300
296,JNJ,2007-02-21,65.40,64.96,65.26,65.00,12036200
297,JNJ,2007-02-22,65.07,64.65,64.97,64.78,12930900
298,JNJ,2007-02-23,64.61,63.99,64.61,64.15,11586300
299,JNJ,2007-02-26,64.49,64.01,64.25,64.30,10483200
300,JNJ,2007-02-27,64.24,62.72,64.00,63.05,18581000
301,JNJ,2007-02-28,63.72,62.82,63.27,62.93,16690600
302,JNJ,2007-03-01,62.93,61.75,62.35,62.45,14589700
303,JNJ,2007-03-02,62.45,61.73,62.30,61.95,13773000
304,JNJ,2007-03-05,62.35,61.45,61.45,61.83,16009400
305,JNJ,2007-03-06,62.22,61.37,62.15,61.70,19244300
306,JNJ,2007-03-07,62.53,61.59,61.65,61.86,14139300
307,JNJ,2007-03-08,62.25,61.65,62.00,61.72,14670100
308,JNJ,2007-03-09,62.31,61.94,62.18,62.14,10011500
309,JNJ,2007-03-12,62.35,61.41,62.25,61.79,13310200
310,JNJ,2007-03-13,61.73,60.61,61.40,60.77,17202700
311,JNJ,2007-03-14,61.15,60.11,60.99,60.71,16217000
312,JNJ,2007-03-15,60.81,60.35,60.70,60.53,10109800
313,JNJ,2007-03-16,60.88,60.25,60.57,60.51,15553900
314,JNJ,2007-03-19,60.80,60.37,60.65,60.73,10425200
315,JNJ,2007-03-20,61.34,60.65,60.66,61.07,9871300
316,JNJ,2007-03-21,61.32,60.48,61.07,61.22,16305000
317,JNJ,2007-03-22,61.48,60.79,61.22,60.86,12725500
318,JNJ,2007-03-23,61.25,60.35,61.25,60.51,17676100
319,JNJ,2007-03-26,60.80,59.87,60.80,60.25,17385900
320,JNJ,2007-03-27,60.21,59.98,60.10,60.03,12691000
321,JNJ,2007-03-28,60.40,59.87,60.00,60.00,16111500
322,JNJ,2007-03-29,60.48,60.02,60.38,60.34,16849900
323,JNJ,2007-03-30,60.45,59.95,60.43,60.26,13275100
324,JNJ,2007-04-02,60.40,60.03,60.26,60.10,9734200
325,JNJ,2007-04-03,60.87,60.25,60.55,60.64,12055300
326,JNJ,2007-04-04,61.35,60.55,60.71,61.29,12983300
327,JNJ,2007-04-05,61.90,61.23,61.34,61.55,9694800
328,JNJ,2007-04-09,61.75,61.37,61.60,61.63,5829600
329,JNJ,2007-04-10,61.87,61.46,61.54,61.67,9137600
330,JNJ,2007-04-11,62.29,61.50,61.52,61.89,14688400
331,JNJ,2007-04-12,61.95,61.50,61.55,61.92,9342600
332,JNJ,2007-04-13,62.38,61.89,62.15,62.35,14546100
333,JNJ,2007-04-16,63.02,62.41,62.49,63.02,13395100
334,JNJ,2007-04-17,65.40,64.43,65.30,64.55,29072800
335,JNJ,2007-04-18,64.77,64.15,64.45,64.43,11757000
336,JNJ,2007-04-19,65.03,64.30,64.94,64.94,12530900
337,JNJ,2007-04-20,65.45,64.87,65.45,65.12,15794600
338,JNJ,2007-04-23,65.12,64.68,65.00,64.75,10862400
339,JNJ,2007-04-24,65.15,64.36,65.15,64.49,10367000
340,JNJ,2007-04-25,65.12,64.50,64.75,64.68,12907800
341,JNJ,2007-04-26,64.70,64.15,64.49,64.24,10533100
342,JNJ,2007-04-27,64.53,63.85,64.01,64.17,9817600
343,JNJ,2007-04-30,64.37,63.75,64.00,64.22,13917900
344,JNJ,2007-05-01,64.94,64.26,64.53,64.56,10049100
345,JNJ,2007-05-02,64.80,64.00,64.01,64.48,7976300
346,JNJ,2007-05-03,64.80,64.14,64.59,64.32,8992000
347,JNJ,2007-05-04,64.79,64.16,64.56,64.48,6489200
348,JNJ,2007-05-07,64.33,63.59,63.99,64.26,10864100
349,JNJ,2007-05-08,64.09,63.50,63.94,63.70,10957500
350,JNJ,2007-05-09,64.29,63.31,63.64,64.11,13768500
351,JNJ,2007-05-10,64.01,62.47,64.01,62.50,23573300
352,JNJ,2007-05-11,63.03,61.65,62.30,62.27,23867100
353,JNJ,2007-05-14,63.46,62.56,63.00,62.61,16788200
354,JNJ,2007-05-15,62.40,61.66,61.99,61.82,21866900
355,JNJ,2007-05-16,63.37,62.41,62.78,63.05,17213000
356,JNJ,2007-05-17,63.10,62.53,63.10,62.74,12360000
357,JNJ,2007-05-18,63.63,62.80,62.98,63.42,13378700
358,JNJ,2007-05-21,64.03,63.38,63.85,63.52,10813300
359,JNJ,2007-05-22,63.88,63.30,63.55,63.58,8892500
360,JNJ,2007-05-23,64.10,63.64,63.77,63.81,9822100
361,JNJ,2007-05-24,64.08,63.46,63.76,63.48,11036400
362,JNJ,2007-05-25,63.58,63.09,63.58,63.19,8493000
363,JNJ,2007-05-29,63.36,62.79,63.20,63.05,10059400
364,JNJ,2007-05-30,63.36,62.76,63.05,63.22,10866600
365,JNJ,2007-05-31,63.55,62.97,63.00,63.27,12154500
366,JNJ,2007-06-01,63.77,63.02,63.35,63.41,10836900
367,JNJ,2007-06-04,63.67,63.01,63.05,63.60,10090400
368,JNJ,2007-06-05,63.55,63.02,63.40,63.31,11391400
369,JNJ,2007-06-06,63.43,62.55,63.20,62.90,11532300
370,JNJ,2007-06-07,62.90,61.99,62.64,62.00,14245500
371,JNJ,2007-06-08,62.35,61.46,62.05,62.13,13943800
372,JNJ,2007-06-11,62.89,62.15,62.89,62.27,9082200
373,JNJ,2007-06-12,62.41,61.76,62.25,61.83,11908200
374,JNJ,2007-06-13,62.26,61.32,61.91,62.18,14814400
375,JNJ,2007-06-14,62.61,62.18,62.20,62.45,9093400
376,JNJ,2007-06-15,63.12,62.57,62.59,62.77,16817100
377,JNJ,2007-06-18,62.90,62.23,62.85,62.33,8489300
378,JNJ,2007-06-19,62.67,62.20,62.34,62.42,11399300
379,JNJ,2007-06-20,62.84,61.99,62.52,62.04,11311700
380,JNJ,2007-06-21,62.34,61.79,61.91,62.11,10370700
381,JNJ,2007-06-22,61.98,60.73,61.85,60.73,22060300
382,JNJ,2007-06-25,61.51,60.97,61.00,61.11,12967700
383,JNJ,2007-06-26,61.96,61.32,61.36,61.65,13908200
384,JNJ,2007-06-27,61.53,61.07,61.15,61.45,14158300
385,JNJ,2007-06-28,61.84,61.20,61.50,61.50,9515800
386,JNJ,2007-06-29,61.94,61.21,61.58,61.62,12025100
387,JNJ,2007-07-02,62.00,61.38,61.94,61.85,8090400
388,JNJ,2007-07-03,62.28,61.88,62.00,61.95,4716100
389,JNJ,2007-07-05,62.42,61.87,62.10,62.28,8299700
390,JNJ,2007-07-06,62.40,62.00,62.10,62.13,7558900
391,JNJ,2007-07-09,63.33,61.99,62.36,62.72,18794500
392,JNJ,2007-07-10,62.85,62.12,62.72,62.20,14338300
393,JNJ,2007-07-11,62.99,62.15,62.20,62.86,11145900
394,JNJ,2007-07-12,63.41,62.62,63.05,63.36,11042400
395,JNJ,2007-07-13,63.60,63.01,63.47,63.43,8999400
396,JNJ,2007-07-16,63.88,63.28,63.37,63.80,13368200
397,JNJ,2007-07-17,63.52,62.28,62.88,62.74,27568400
398,JNJ,2007-07-18,62.90,62.02,62.51,62.20,16892500
399,JNJ,2007-07-19,62.70,62.06,62.35,62.39,12653800
400,JNJ,2007-07-20,62.50,61.72,62.39,61.79,13773900
401,JNJ,2007-07-23,62.33,61.85,61.89,62.00,9439400
402,JNJ,2007-07-24,62.13,61.42,61.57,61.47,10753800
403,JNJ,2007-07-25,61.99,61.19,61.48,61.53,10622200
404,JNJ,2007-07-26,61.52,60.75,61.03,60.96,23319000
405,JNJ,2007-07-27,61.14,59.72,60.75,59.77,23503600
406,JNJ,2007-07-30,60.44,59.77,59.93,60.07,13604100
407,JNJ,2007-07-31,61.78,60.50,61.35,60.50,21874200
408,JNJ,2007-08-01,61.40,60.45,60.51,60.96,17638800
409,JNJ,2007-08-02,61.48,60.75,60.80,61.03,17094800
410,JNJ,2007-08-03,61.50,60.41,61.50,60.55,12984400
411,JNJ,2007-08-06,62.36,60.31,60.31,62.30,14768000
412,JNJ,2007-08-07,62.40,61.55,61.75,62.08,18086400
413,JNJ,2007-08-08,62.49,61.20,61.99,62.49,15477600
414,JNJ,2007-08-09,62.60,60.83,62.00,60.83,20821000
415,JNJ,2007-08-10,61.42,60.50,60.70,61.15,15651600
416,JNJ,2007-08-13,61.87,61.13,61.32,61.45,11132700
417,JNJ,2007-08-14,61.94,61.11,61.51,61.13,18623200
418,JNJ,2007-08-15,61.75,60.78,61.08,61.30,13757600
419,JNJ,2007-08-16,61.93,60.73,60.80,61.63,24001900
420,JNJ,2007-08-17,62.98,61.35,62.49,62.02,18327900
421,JNJ,2007-08-20,62.10,61.54,61.84,61.83,12981800
422,JNJ,2007-08-21,61.91,61.50,61.57,61.67,12477700
423,JNJ,2007-08-22,62.10,61.62,61.70,62.01,12141600
424,JNJ,2007-08-23,62.37,61.97,62.15,62.11,8809400
425,JNJ,2007-08-24,61.98,61.35,61.76,61.88,9166300
426,JNJ,2007-08-27,61.85,61.51,61.66,61.60,10458800
427,JNJ,2007-08-28,61.68,61.23,61.60,61.25,14789300
428,JNJ,2007-08-29,61.99,61.26,61.35,61.86,10176700
429,JNJ,2007-08-30,61.91,61.35,61.35,61.60,8354000
430,JNJ,2007-08-31,62.07,61.65,61.98,61.79,13355800
431,JNJ,2007-09-04,62.05,61.60,61.63,61.98,9167600
432,JNJ,2007-09-05,61.97,61.45,61.85,61.65,11283800
433,JNJ,2007-09-06,61.90,61.61,61.70,61.66,7724400
434,JNJ,2007-09-07,62.03,61.26,61.51,61.68,13553000
435,JNJ,2007-09-10,61.98,61.57,61.85,61.84,10176500
436,JNJ,2007-09-11,62.14,61.72,61.98,62.05,9942900
437,JNJ,2007-09-12,62.67,61.95,62.00,62.51,11635100
438,JNJ,2007-09-13,63.27,62.57,62.68,63.11,13499000
439,JNJ,2007-09-14,63.32,62.87,62.99,63.20,9369200
440,JNJ,2007-09-17,63.33,62.70,63.02,62.94,11085700
441,JNJ,2007-09-18,63.95,62.94,62.97,63.83,12653400
442,JNJ,2007-09-19,64.78,63.65,63.76,64.49,17955900
443,JNJ,2007-09-20,65.00,64.18,64.50,64.79,12079500
444,JNJ,2007-09-21,65.56,64.79,64.90,65.12,17638200
445,JNJ,2007-09-24,65.55,64.75,64.98,65.20,12256700
446,JNJ,2007-09-25,65.34,64.75,64.80,64.97,10084900
447,JNJ,2007-09-26,65.63,64.86,65.02,65.39,12518700
448,JNJ,2007-09-27,65.75,65.35,65.38,65.54,9074100
449,JNJ,2007-09-28,65.75,65.34,65.55,65.70,8857800
450,JNJ,2007-10-01,66.20,65.66,65.66,66.14,12568700
451,JNJ,2007-10-02,66.34,65.88,66.16,66.05,9839400
452,JNJ,2007-10-03,66.80,65.82,65.87,66.10,9377800
453,JNJ,2007-10-04,66.35,66.00,66.10,66.11,8741800
454,JNJ,2007-10-05,66.40,66.20,66.30,66.25,9407400
455,JNJ,2007-10-08,66.38,65.95,66.25,66.02,5678900
456,JNJ,2007-10-09,66.27,65.94,66.10,66.25,7639500
457,JNJ,2007-10-10,66.30,65.67,66.27,65.83,8523900
458,JNJ,2007-10-11,66.23,65.83,65.98,65.95,10369200
459,JNJ,2007-10-12,66.24,65.81,66.17,65.94,7025800
460,JNJ,2007-10-15,66.16,65.41,65.95,65.65,9198100
461,JNJ,2007-10-16,66.00,64.61,65.77,65.07,14314900
462,JNJ,2007-10-17,65.58,64.72,65.55,64.85,10198300
463,JNJ,2007-10-18,65.32,64.69,65.24,64.90,13529500
464,JNJ,2007-10-19,65.00,64.16,64.58,64.23,15297000
465,JNJ,2007-10-22,64.39,63.55,64.30,64.34,11153100
466,JNJ,2007-10-23,64.60,63.96,64.40,64.55,7727900
467,JNJ,2007-10-24,64.52,63.73,64.33,64.44,11114300
468,JNJ,2007-10-25,64.45,63.73,64.42,63.95,10605500
469,JNJ,2007-10-26,64.60,63.82,64.18,64.30,9531300
470,JNJ,2007-10-29,65.46,64.30,64.45,64.98,12797700
471,JNJ,2007-10-30,65.27,64.75,64.80,64.82,7698400
472,JNJ,2007-10-31,65.25,64.60,64.83,65.17,10547400
473,JNJ,2007-11-01,65.38,64.52,64.80,64.66,11156800
474,JNJ,2007-11-02,65.00,64.36,64.73,64.78,9896700
475,JNJ,2007-11-05,64.86,64.01,64.01,64.49,10137400
476,JNJ,2007-11-06,64.89,64.15,64.49,64.61,7820100
477,JNJ,2007-11-07,64.53,63.73,64.10,63.91,10751600
478,JNJ,2007-11-08,64.89,63.95,63.97,64.59,16433400
479,JNJ,2007-11-09,65.75,63.85,63.85,65.16,16168600
480,JNJ,2007-11-12,66.95,64.98,66.37,66.31,17582900
481,JNJ,2007-11-13,67.35,66.53,66.73,67.31,16501000
482,JNJ,2007-11-14,67.30,66.75,67.20,66.89,12128500
483,JNJ,2007-11-15,67.30,66.54,66.76,66.88,11491600
484,JNJ,2007-11-16,67.78,66.58,67.20,67.75,15135600
485,JNJ,2007-11-19,68.01,67.44,67.46,67.59,19230900
486,JNJ,2007-11-20,67.95,67.20,67.83,67.64,15463500
487,JNJ,2007-11-21,67.65,66.94,67.00,67.14,14971600
488,JNJ,2007-11-23,67.40,66.17,67.40,66.88,5964700
489,JNJ,2007-11-26,68.08,66.39,66.75,67.37,15977400
490,JNJ,2007-11-27,67.88,67.23,67.58,67.73,15183000
491,JNJ,2007-11-28,68.48,67.06,67.84,68.35,15187400
492,JNJ,2007-11-29,68.66,67.56,67.99,68.40,11035900
493,JNJ,2007-11-30,68.75,67.20,68.54,67.74,16655400
494,JNJ,2007-12-03,68.08,67.30,67.62,67.71,9768100
495,JNJ,2007-12-04,68.21,67.40,67.44,67.94,8107400
496,JNJ,2007-12-05,68.25,67.45,67.45,68.21,9752700
497,JNJ,2007-12-06,68.37,67.75,68.19,68.30,7604500
498,JNJ,2007-12-07,68.50,67.58,68.50,67.68,12058400
499,JNJ,2007-12-10,68.00,67.45,67.73,67.79,8315100
500,JNJ,2007-12-11,67.97,67.48,67.79,67.55,10231500
501,JNJ,2007-12-12,68.40,67.02,68.00,67.70,19269400
502,JNJ,2007-12-13,68.00,67.42,67.50,67.87,7775900
503,JNJ,2007-12-14,67.93,67.39,67.58,67.59,9492100
504,JNJ,2007-12-17,67.76,67.21,67.43,67.55,12357700
505,JNJ,2007-12-18,67.90,67.18,67.90,67.71,12275400
506,JNJ,2007-12-19,67.75,67.21,67.59,67.32,8853900
507,JNJ,2007-12-20,67.68,67.23,67.68,67.33,11029400
508,JNJ,2007-12-21,68.19,67.35,67.35,68.03,19689500
509,JNJ,2007-12-24,68.30,67.59,67.61,67.87,2772000
510,JNJ,2007-12-26,67.99,67.36,67.98,67.56,6399800
511,JNJ,2007-12-27,67.98,67.01,67.10,67.33,7623400
512,JNJ,2007-12-28,67.93,67.03,67.75,67.38,5279200
513,JNJ,2007-12-31,67.33,66.55,67.29,66.70,8515000
514,JNJ,2008-01-02,67.00,65.72,66.56,65.91,11970500
515,JNJ,2008-01-03,66.40,65.36,65.75,65.93,9277600
516,JNJ,2008-01-04,66.40,65.72,65.72,65.84,12714800
